date,tplb,d2m,u10,v10,t2m,sst,sp
2020/1/8 10:00,310.7195145,295.8318223,-5.200160015,-6.026681791,298.5080104,298.650381,101235.7407
2020/1/8 11:00,304.1941568,295.8413336,-5.239382757,-5.830018048,298.5528948,298.650135,101257.5133
2020/1/8 12:00,278.057342,295.8679405,-5.164811146,-5.663545562,298.5844084,298.6496279,101278.8409
2020/1/8 13:00,227.0476917,295.9084072,-5.000705802,-5.563536499,298.5956592,298.6487585,101296.5905
2020/1/8 14:00,211.5586403,295.9559542,-4.813439562,-5.556075135,298.5843159,298.6473529,101310.4307
2020/1/8 15:00,168.5029853,296.0006,-4.635334922,-5.629022729,298.5544323,298.6451299,101317.5754
2020/1/8 16:00,150.5855848,296.0326659,-4.500103206,-5.723756085,298.5104774,298.641645,101314.6284
2020/1/8 17:00,154.2229589,296.0472235,-4.420907822,-5.769529007,298.4593288,298.6362011,101303.488
2020/1/8 18:00,180.1425824,296.0500367,-4.349682761,-5.728680781,298.4096324,298.6277095,101286.3436
2020/1/8 19:00,241.3042786,296.048799,-4.27824404,-5.623231065,298.3700497,298.6144718,101272.5472
2020/1/8 20:00,280.9913631,296.0471338,-4.218321987,-5.470300538,298.3465917,298.5938406,101265.6659
2020/1/8 21:00,308.2365457,296.0468813,-4.142705707,-5.271242504,298.3415307,298.5616895,101267.69
2020/1/8 22:00,328.4820597,296.0461574,-3.970783268,-5.039040182,298.3530298,298.5115884,101277.3303
2020/1/8 23:00,345.7634019,296.0469226,-3.84778359,-4.77917288,298.3905359,298.4794362,101296.6649
2020/1/9 0:00,363.5232345,296.0507561,-3.731367142,-4.535922897,298.4502798,298.4588026,101322.8272
2020/1/9 1:00,384.1978221,296.0595111,-3.581841508,-4.369730097,298.5228607,298.4455607,101344.9878
2020/1/9 2:00,402.5746763,296.0776552,-3.397832744,-4.32742321,298.5921908,298.4370623,101352.4602
2020/1/9 3:00,409.3897458,296.1036558,-3.192653456,-4.385956652,298.6440057,298.4316077,101338.3327
2020/1/9 4:00,405.8087558,296.1432564,-2.967103666,-4.495637606,298.6754738,298.4281058,101303.6185
2020/1/9 5:00,391.2787817,296.2100818,-2.757232067,-4.641212536,298.678778,298.4258564,101260.2459
2020/1/9 6:00,364.2204256,296.2950858,-2.625284465,-4.772020823,298.6593437,298.4244096,101210.1339
2020/1/9 7:00,339.6039873,296.3900737,-2.616568871,-4.839698833,298.6244629,298.423476,101172.2531
2020/1/9 8:00,322.7107705,296.4806302,-2.686767138,-4.811696075,298.5737566,298.4228689,101148.1199
2020/1/9 9:00,310.2981932,296.5481937,-2.761368769,-4.703850782,298.5159593,298.4224669,101143.0724
2020/1/9 10:00,300.8701838,296.5773462,-2.834893557,-4.530033515,298.4534392,298.4221895,101154.9859
2020/1/9 11:00,292.5275343,296.6182651,-2.954273389,-4.264668871,298.4045712,298.4219813,101170.8031
2020/1/9 12:00,283.6017147,296.6557723,-3.103322313,-3.938834788,298.3659959,298.4218007,101181.7213
2020/1/9 13:00,272.3075612,296.6768597,-3.24281352,-3.596745994,298.334213,298.4216115,101188.4016
2020/1/9 14:00,256.386243,296.6782742,-3.348756934,-3.318306104,298.3055232,298.4213759,101187.7197
2020/1/9 15:00,240.5926688,296.6651207,-3.382174441,-3.156187791,298.2721728,298.4210468,101177.6735
2020/1/9 16:00,194.0524529,296.6355155,-3.324174959,-3.136012531,298.2304239,298.4205583,101162.0438
2020/1/9 17:00,180.1074413,296.5878838,-3.207951071,-3.246015644,298.1866788,298.4198128,101146.7756
2020/1/9 18:00,195.9686315,296.5478102,-3.09688636,-3.441693772,298.1437339,298.4186611,101126.3706
2020/1/9 19:00,207.0988942,296.5214737,-3.032039106,-3.684157039,298.1065614,298.4168729,101113.7963
2020/1/9 20:00,216.7583472,296.4906356,-3.016848987,-3.931476024,298.0834868,298.4140906,101112.1348
2020/1/9 21:00,226.8788812,296.4489926,-3.066461063,-4.138317183,298.0780504,298.4097577,101120.7107
2020/1/9 22:00,239.38936,296.3981991,-3.163301377,-4.303900395,298.0899896,298.4030077,101141.3464
2020/1/9 23:00,255.8802693,296.357231,-3.306189625,-4.407234897,298.1163775,298.3986762,101169.2911
2020/1/10 0:00,272.4997737,296.3197962,-3.468858542,-4.391399615,298.1598347,298.3958972,101199.6686
2020/1/10 1:00,284.7346478,296.2861497,-3.609926928,-4.24243518,298.2160411,298.3941146,101224.0152
2020/1/10 2:00,294.8821991,296.2586625,-3.672754059,-4.031617252,298.276996,298.3929721,101235.5772
2020/1/10 3:00,303.9582817,296.2539088,-3.586233603,-3.854894674,298.3288675,298.3922411,101225.0226
2020/1/10 4:00,305.1042093,296.2790874,-3.348287954,-3.7426977,298.3645289,298.3917755,101195.1942
2020/1/10 5:00,307.195858,296.3151249,-3.016287258,-3.697380086,298.3810333,298.391482,101151.6849
2020/1/10 6:00,310.6651636,296.350553,-2.655252214,-3.722712409,298.3851633,298.391302,101106.4868
2020/1/10 7:00,324.0295076,296.3814555,-2.316413834,-3.795613616,298.3779283,298.3911996,101071.1685
2020/1/10 8:00,332.4098612,296.402128,-2.041989937,-3.885161228,298.3599886,298.3911541,101049.3243
2020/1/10 9:00,337.4959012,296.4055676,-1.86801117,-3.939114735,298.326657,298.3911566,101044.3268
2020/1/10 10:00,340.3048357,296.376978,-1.788508624,-3.940992375,298.2828122,298.3912075,101051.3166
2020/1/10 11:00,341.5481188,296.3576368,-1.82779154,-3.933901398,298.2472658,298.391317,101071.1554
2020/1/10 12:00,342.562897,296.3364091,-1.95513288,-3.88390083,298.2206052,298.391507,101095.8235
2020/1/10 13:00,334.2659476,296.3150936,-2.141303826,-3.813513337,298.1966737,298.3918155,101115.9511
2020/1/10 14:00,324.284059,296.2976447,-2.355536783,-3.804917179,298.1727926,298.3923042,101128.2296
